stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:RES_EN2","Spring St","-37.71647209","145.00709764","","2","vic:rail:RES","1","Level 0",""
"vic:rail:RES_LI1","Lift 1","-37.71680385","145.00699799","","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_LI2","Lift 2","-37.71636649","145.00724795","","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR1","Park & Ride 1","-37.71729161","145.00706434","","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR2","Park & Ride 2","-37.71813834","145.00597523","","3","vic:rail:RES","","Level 0",""
"vic:rail:RES_PR3","Park & Ride 3","-37.71966852","145.00586613","","3","vic:rail:RES","","Level 0",""
"vic:rail:RIP","Ripponlea Railway Station","-37.87596086","144.99525782","","1","","1","",""
"vic:rail:RIP_DP1","Decision Point 1","-37.87599708","144.99526821","","3","vic:rail:RIP","","Level 1",""
"vic:rail:RIP_EN1","Morres St","-37.87600299","144.99508614","","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN2","Glen Eira Ave","-37.87583630","144.99535215","","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN3","Morres St","-37.87604861","144.99511901","","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIP_EN4","Glen Eira Ave","-37.87595437","144.99540579","","2","vic:rail:RIP","1","Level 0",""
"vic:rail:RIV","Riversdale Railway Station","-37.83150543","145.06964598","","1","","1","",""
"vic:rail:RIV_DP1","Decision Point 1","-37.83268947","145.06930833","","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_DP2","Decision Point 2","-37.83272960","145.06955726","","3","vic:rail:RIV","","Level 0",""
"vic:rail:RIV_EN1","Wandin Rd","-37.83149326","145.06945314","","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_EN2","Platform 2","-37.83153544","145.06982700","","2","vic:rail:RIV","1","Level 0",""
"vic:rail:RIV_PR1","Park & Ride","-37.83186974","145.06932970","","3","vic:rail:RIV","","Level 0",""
"vic:rail:RMD","Richmond Railway Station","-37.82407446","144.99016426","","1","","1","",""
"vic:rail:RMD_CN1","Concourse 1","-37.82457298","144.99033251","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP1","Decision Point 1","-37.82437558","144.99038331","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP10","Decision Point 10","-37.82366145","144.98919842","","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP11","Decision Point 11","-37.82354473","144.98922431","","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP12","Decision Point 12","-37.82369357","144.98791376","","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP13","Decision Point 13","-37.82358645","144.98797347","","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP14","Decision Point 14","-37.82347013","144.98802207","","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP15","Decision Point 15","-37.82334480","144.98807092","","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP16","Decision Point 16","-37.82322847","144.98811952","","3","vic:rail:RMD","","Level 0",""
"vic:rail:RMD_DP17","Decision Point 17","-37.82461463","144.99066085","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP2","Decision Point 2","-37.82425926","144.99043191","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP3","Decision Point 3","-37.82415194","144.99048026","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP4","Decision Point 4","-37.82403581","144.99054022","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP5","Decision Point 5","-37.82392850","144.99058857","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP6","Decision Point 6","-37.82385682","144.99061324","","3","vic:rail:RMD","","Level 1",""
"vic:rail:RMD_DP7","Decision Point 7","-37.82402979","144.98913162","","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP8","Decision Point 8","-37.82391308","144.98915751","","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_DP9","Decision Point 9","-37.82378736","144.98918364","","3","vic:rail:RMD","","Level -1",""
"vic:rail:RMD_EN1","Swan St","-37.82469850","144.99029502","","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN2","Swan St","-37.82473153","144.99064632","","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN3","Stewart St","-37.82388559","144.99071471","","2","vic:rail:RMD","1","Level 0",""
"vic:rail:RMD_EN4","Stewart St","-37.82374428","144.99035499","","2","vic:rail:RMD","1","Level 0",""
"vic:rail:ROS","Rosanna Railway Station","-37.74287860","145.06614029","","1","","1","",""
"vic:rail:ROS_BR1","Bike & Ride","-37.74299042","145.06636435","","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_CN1","Concourse","-37.74287935","145.06618567","","3","vic:rail:ROS","","Level 1",""
"vic:rail:ROS_DP1","Decision point 1","-37.74279660","145.06608568","","3","vic:rail:ROS","","Level -1",""
"vic:rail:ROS_DP2","Decision point 2","-37.74283244","145.06607340","","3","vic:rail:ROS","","Level -1",""
"vic:rail:ROS_EN1","Lower Plenty Rd","-37.74252654","145.06610406","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN2","Lower Plenty Rd","-37.74234880","145.06625622","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN3","Turnham Ave","-37.74275621","145.06637045","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN4","Beetham Pde","-37.74282176","145.06597154","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_EN5","Station Car Park","-37.74319612","145.06626821","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_KR1","Kiss & Ride","-37.74306565","145.06655533","","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_LI1","Turnham Ave","-37.74286319","145.06629957","","2","vic:rail:ROS","1","Level 0",""
"vic:rail:ROS_LI2","Lift 2","-37.74290432","145.06606018","","3","vic:rail:ROS","","Level 1",""
"vic:rail:ROS_PR1","Park & Ride 1","-37.74448373","145.06620065","","3","vic:rail:ROS","","Level 0",""
"vic:rail:ROS_PR2","Park & Ride 2","-37.74390508","145.06663562","","3","vic:rail:ROS","","Level 0",""
"vic:rail:RPK","Royal Park Railway Station","-37.78119293","144.95230127","","1","","1","",""
"vic:rail:RPK_EN1","Poplar Rd","-37.78133540","144.95168420","","2","vic:rail:RPK","1","Level 0",""
"vic:rail:RPK_EN2","Poplar Rd","-37.78107458","144.95171411","","2","vic:rail:RPK","1","Level 0",""
"vic:rail:RUS","Rushall Railway Station","-37.78321711","144.99240708","","1","","1","",""
"vic:rail:RUS_DP1","Decision Point 1","-37.78300781","144.99228784","","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_DP2","Decision Point 2","-37.78314041","144.99213664","","3","vic:rail:RUS","","Level -1",""
"vic:rail:RUS_EN1","Rushall Station Brg","-37.78311308","144.99264834","","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN2","Rushall Station Brg","-37.78293478","144.99223304","","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN3","Falconer St","-37.78290747","144.99168876","","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUS_EN4","Falconer St","-37.78293547","144.99174477","","2","vic:rail:RUS","1","Level 1",""
"vic:rail:RUS_EN5","Summer Ave","-37.78317740","144.99219241","","2","vic:rail:RUS","1","Level 0",""
"vic:rail:RUT","Ruthven Railway Station","-37.70789754","145.00951662","","1","","1","",""
"vic:rail:RUT_DP1","Decision Point 1","-37.70746516","145.00952819","","3","vic:rail:RUT","","Level -1",""
"vic:rail:RUT_EN1","Macartney St","-37.70748815","145.00982249","","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_EN2","High St","-37.70744446","145.00936993","","2","vic:rail:RUT","1","Level 0",""
"vic:rail:RUT_PR1","Park & Ride 1","-37.70785556","145.00969923","","3","vic:rail:RUT","","Level 0",""
"vic:rail:RUT_PR2","Park & Ride 2","-37.70775859","145.00929347","","3","vic:rail:RUT","","Level 0",""
"vic:rail:RWD","Ringwood Railway Station","-37.81588648","145.22896846","","1","","1","",""
"vic:rail:RWD_BR1","Bike & Ride","-37.81532627","145.22947033","","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWD_DP1","Decision point 1","-37.81581650","145.22970854","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP2","Decision point 2","-37.81561626","145.22957700","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP3","Decision point 3","-37.81552549","145.22953373","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP4","Decision point 4","-37.81537046","145.22941247","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP5","Decision point 5","-37.81565994","145.22948508","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_DP6","Decision point 6","-37.81593323","145.22908094","","3","vic:rail:RWD","","Level 1",""
"vic:rail:RWD_DP7","Decision point 7","-37.81569136","145.22917761","","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWD_EN1","Station St","-37.81590761","145.22977453","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN2","Station St","-37.81598511","145.22953411","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN3","Maroondah Hwy","-37.81544744","145.22913799","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN4","Railway Pl","-37.81567129","145.22904176","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN5","Railway Pl","-37.81563662","145.22913347","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_EN6","Railway Pl","-37.81549829","145.22952302","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_LI1","Maroondah Hwy","-37.81538779","145.22936662","","2","vic:rail:RWD","1","Level 0",""
"vic:rail:RWD_LI2","Lift 2","-37.81573303","145.22955149","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_LI3","Lift 3","-37.81556951","145.22946452","","3","vic:rail:RWD","","Level 2",""
"vic:rail:RWD_PR1","Park & Ride","-37.81610543","145.22914499","","3","vic:rail:RWD","","Level 0",""
"vic:rail:RWE","Ringwood East Railway Station","-37.81196804","145.25019091","","1","","1","",""
"vic:rail:RWE_BR1","Bike & Ride","-37.81196005","145.25025925","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_DP1","Decision point 1","-37.81167857","145.25011822","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_EN1","Railway Ave","-37.81183105","145.25006918","","2","vic:rail:RWE","1","Level 0",""
"vic:rail:RWE_EN2","Patterson St","-37.81162216","145.24996052","","2","vic:rail:RWE","1","Level 0",""
"vic:rail:RWE_EN3","Railway Ave","-37.81219069","145.24879977","","2","vic:rail:RWE","1","Level 0",""
"vic:rail:RWE_EN4","Patterson St","-37.81197279","145.24869133","","2","vic:rail:RWE","1","Level 0",""
"vic:rail:RWE_KR1","Kiss & Ride","-37.81170634","145.24956095","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_LI1","Lift 1","-37.81176883","145.25012745","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_LI2","Lift 2","-37.81162368","145.25006272","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_LI3","Lift 3","-37.81217183","145.24874342","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_LI4","Lift 4","-37.81202650","145.24866734","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_PR1","Park & Ride 1","-37.81170705","145.25082184","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_PR2","Park & Ride 2","-37.81219525","145.24910638","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RWE_PR3","Park & Ride 3","-37.81218703","145.24794789","","3","vic:rail:RWE","","Level 0",""
"vic:rail:RXP","Roxburgh Park Railway Station","-37.63823121","144.93540368","","1","","1","",""
"vic:rail:RXP_BR1","Bike & Ride","-37.63925895","144.93491059","","3","vic:rail:RXP","","Level 0",""
"vic:rail:RXP_DP1","Decision point 1","-37.63820061","144.93520054","","3","vic:rail:RXP","","Level 1",""
"vic:rail:RXP_DP2","Decision point 2","-37.63820022","144.93517789","","3","vic:rail:RXP","","Level 2",""
"vic:rail:RXP_DP3","Decision point 3","-37.63866762","144.93510829","","3","vic:rail:RXP","","Level 2",""
"vic:rail:RXP_DP4","Decision point 4","-37.63822200","144.93539260","","3","vic:rail:RXP","","Level 2",""
"vic:rail:RXP_EN1","Thomas Brunton Pde","-37.63818042","144.93507645","","2","vic:rail:RXP","1","Level 0",""
"vic:rail:RXP_EN2","Thomas Brunton Pde","-37.63827129","144.93511926","","2","vic:rail:RXP","1","Level 0",""
"vic:rail:RXP_EN3","Thomas Brunton Pde","-37.63874849","144.93509471","","2","vic:rail:RXP","1","Level 0",""
"vic:rail:RXP_PR1","Park & Ride 1","-37.63852140","144.93447771","","3","vic:rail:RXP","","Level 0",""
"vic:rail:RXP_PR2","Park & Ride 2","-37.63950251","144.93389523","","3","vic:rail:RXP","","Level 0",""
"vic:rail:SAB","St Albans Railway Station (St Albans)","-37.74486131","144.80005045","","1","","1","",""
"vic:rail:SAB_BR1","Bike & Ride","-37.74520166","144.79993823","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_DP1","Decision point 1","-37.74464028","144.79979598","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_DP2","Decision point 2","-37.74470895","144.79961237","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_EN1","St Albans Rd","-37.74450349","144.79970924","","2","vic:rail:SAB","1","Level 0",""
"vic:rail:SAB_EN2","Mckechine St","-37.74460733","144.79947920","","2","vic:rail:SAB","1","Level 0",""
"vic:rail:SAB_KR1","Kiss & Ride","-37.74486661","144.80033401","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_LI1","Lift 1","-37.74462121","144.79973980","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_LI2","Lift 2","-37.74467292","144.79961344","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_PR1","Park & Ride 1","-37.74253517","144.79854194","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_PR2","Park & Ride 2","-37.74719442","144.80193336","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SAB_TX1","Taxi Zone","-37.74476044","144.79947466","","3","vic:rail:SAB","","Level 0",""
"vic:rail:SEA","Seaford Railway Station","-38.10402104","145.12823040","","1","","1","",""
"vic:rail:SEA_BR1","Bike & Ride 1","-38.10381059","145.12803049","","3","vic:rail:SEA","","Level 0",""
"vic:rail:SEA_EN1","Platform 1","-38.10387364","145.12802888","","2","vic:rail:SEA","1","Level 0",""
"vic:rail:SEA_EN2","Railway Pde","-38.10358684","145.12812744","","2","vic:rail:SEA","1","Level 0",""
"vic:rail:SEA_EN3","Railway Pde","-38.10396954","145.12839138","","2","vic:rail:SEA","1","Level 0",""
"vic:rail:SEA_PR1","Park & Ride 1","-38.10500573","145.12781751","","3","vic:rail:SEA","","Level 0",""
"vic:rail:SEA_PR2","Park & Ride 2","-38.10598913","145.12845389","","3","vic:rail:SEA","","Level 0",""
"vic:rail:SEN","Seddon Railway Station","-37.80900514","144.89567157","","1","","1","",""
"vic:rail:SEN_DP1","Decision point 1","-37.80941934","144.89514867","","3","vic:rail:SEN","","Level 1",""
"vic:rail:SEN_DP2","Decision point 2","-37.80952126","144.89530480","","3","vic:rail:SEN","","Level 1",""
"vic:rail:SEN_EN1","Pentland Pde","-37.80895706","144.89550256","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SEN_EN2","Pentland Pde","-37.80908093","144.89537409","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SEN_EN3","Pentland Pde","-37.80948117","144.89507876","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SEN_EN4","Bellairs Ave","-37.80913246","144.89573611","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SEN_EN5","Bellairs Ave","-37.80925632","144.89560764","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SEN_EN6","Bellairs Ave","-37.80960212","144.89529114","","2","vic:rail:SEN","1","Level 0",""
"vic:rail:SHE","Seaholme Railway Station","-37.86784231","144.84095773","","1","","1","",""
"vic:rail:SHE_EN1","Station St","-37.86789864","144.84108113","","2","vic:rail:SHE","1","Level 0",""
"vic:rail:SHE_EN2","Station St","-37.86783096","144.84132182","","2","vic:rail:SHE","1","Level 0",""
"vic:rail:SHE_PR1","Park & Ride","-37.86792524","144.84105762","","3","vic:rail:SHE","","Level 0",""
"vic:rail:SHM","Sandringham Railway Station","-37.95033018","145.00456136","","1","","1","",""
"vic:rail:SHM_BR1","Bike & Ride","-37.95072226","145.00430038","","3","vic:rail:SHM","","Level 0",""
"vic:rail:SHM_EN1","Station St","-37.95029852","145.00428908","","2","vic:rail:SHM","1","Level 0",""
"vic:rail:SHM_PR1","Park & Ride","-37.94947356","145.00506251","","3","vic:rail:SHM","","Level 0",""
"vic:rail:SHM_TX1","Taxi Zone","-37.95104402","145.00414372","","3","vic:rail:SHM","","Level 0",""
"vic:rail:SKN","South Kensington Railway Station","-37.79953087","144.92546901","","1","","1","",""
"vic:rail:SKN_DP1","Decision point 1","-37.79962154","144.92601161","","3","vic:rail:SKN","","Level 0",""
"vic:rail:SKN_DP2","Decision point 2","-37.79973803","144.92597428","","3","vic:rail:SKN","","Level 0",""
"vic:rail:SKN_EN1","Childers St","-37.79936753","144.92591651","","2","vic:rail:SKN","1","Level 0",""
"vic:rail:SME","Strathmore Railway Station","-37.74359132","144.92731571","","1","","1","",""
"vic:rail:SME_DP1","Decision point 1","-37.74343478","144.92763784","","3","vic:rail:SME","","Level 0",""
"vic:rail:SME_DP2","Decision point 2","-37.74322179","144.92782536","","3","vic:rail:SME","","Level -1",""
"vic:rail:SME_DP3","Decision point 3","-37.74312833","144.92763504","","3","vic:rail:SME","","Level -1",""
"vic:rail:SME_EN1","Pascoe Vale Rd","-37.74352625","144.92771473","","2","vic:rail:SME","1","Level 0",""
"vic:rail:SME_EN2","Pascoe Vale Rd","-37.74336671","144.92786671","","2","vic:rail:SME","1","Level 0",""
"vic:rail:SME_EN3","Pascoe Ave","-37.74366640","144.92697316","","2","vic:rail:SME","1","Level 0",""
"vic:rail:SME_EN4","Amelia Ave","-37.74346442","144.92727386","","2","vic:rail:SME","1","Level 0",""
"vic:rail:SME_EN5","Amelia Ave","-37.74283487","144.92785884","","2","vic:rail:SME","1","Level 0",""
"vic:rail:SME_PR1","Park & Ride","-37.74384572","144.92743345","","3","vic:rail:SME","","Level 0",""
"vic:rail:SMG","South Morang Railway Station","-37.64905033","145.06701257","","1","","1","",""
"vic:rail:SMG_BR1","Bike and Ride 1","-37.64923123","145.06815265","","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_DP1","Decision Point 1","-37.64901224","145.06798831","","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_EN1","Service Rd","-37.64900490","145.06809051","","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_EN2","Bus Interchange","-37.64913687","145.06789441","","2","vic:rail:SMG","1","Level 0",""
"vic:rail:SMG_PR1","Park and Ride 1","-37.64738479","145.06876721","","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_PR2","Park and Ride 2","-37.64843948","145.06988465","","3","vic:rail:SMG","","Level 0",""
"vic:rail:SMG_TX1","Taxi Zone","-37.64876242","145.06814213","","3","vic:rail:SMG","","Level 0",""
"vic:rail:SNP","Sandown Park Railway Station","-37.95648655","145.16282634","","1","","1","",""
"vic:rail:SNP_DP1","Decision point 1","-37.95724562","145.16353586","","3","vic:rail:SNP","","Level -1",""
"vic:rail:SNP_DP2","Decision point 2","-37.95713912","145.16364095","","3","vic:rail:SNP","","Level -1",""
"vic:rail:SNP_DP3","Decision point 3","-37.95706865","145.16374514","","3","vic:rail:SNP","","Level -1",""
"vic:rail:SNP_EN1","Lightwood Rd","-37.95714244","145.16327665","","2","vic:rail:SNP","1","Level 0",""
"vic:rail:SNP_EN2","Lightwood Rd","-37.95740936","145.16363422","","2","vic:rail:SNP","1","Level 0",""
"vic:rail:SNP_EN3","Flinders St","-37.95690525","145.16366954","","2","vic:rail:SNP","1","Level 0",""
"vic:rail:SNP_EN4","Flinders St","-37.95715345","145.16398205","","2","vic:rail:SNP","1","Level 0",""
"vic:rail:SNP_KR1","Kiss & Ride","-37.95704969","145.16310823","","3","vic:rail:SNP","","Level 0",""
"vic:rail:SNP_PR1","Park & Ride 1","-37.95697280","145.16453287","","3","vic:rail:SNP","","Level 0",""
"vic:rail:SOU","Southland Railway Station","-37.95813507","145.04864786","","1","","1","",""
"vic:rail:SOU_DP1","Decision point 1","-37.95827302","145.04881494","","3","vic:rail:SOU","","Level -1",""
"vic:rail:SOU_DP2","Decision point 2","-37.95831617","145.04869998","","3","vic:rail:SOU","","Level -1",""
"vic:rail:SOU_EN1","Underpass","-37.95826457","145.04884931","","2","vic:rail:SOU","1","Level 0",""
"vic:rail:SOU_EN2","Platform 2","-37.95831056","145.04890500","","2","vic:rail:SOU","1","Level 0",""
"vic:rail:SOU_PR1","Park & Ride","-37.95844610","145.04947050","","3","vic:rail:SOU","","Level 0",""
"vic:rail:SPG","Springvale Railway Station","-37.94950878","145.15345183","","1","","1","",""
"vic:rail:SPG_BR1","Bike & Ride","-37.94938899","145.15328412","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_CN1","Concourse","-37.94908940","145.15314368","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_DP1","Decision point 1","-37.94928161","145.15333233","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_DP2","Decision point 2","-37.94921944","145.15339079","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_EN1","Springvale Rd","-37.94897916","145.15300987","","2","vic:rail:SPG","1","Level 0",""
"vic:rail:SPG_KR1","Kiss & Ride","-37.94966174","145.15343662","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_LI1","Lift 1","-37.94924451","145.15326498","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_LI2","Lift 2","-37.94916468","145.15334664","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_PR1","Park & Ride","-37.95079511","145.15502432","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPG_TX1","Taxi Zone","-37.94962643","145.15348303","","3","vic:rail:SPG","","Level 0",""
"vic:rail:SPT","Spotswood Railway Station","-37.83063888","144.88593345","","1","","1","",""
"vic:rail:SPT_DP1","Decision point 1","-37.83025076","144.88589908","","3","vic:rail:SPT","","Level -1",""
"vic:rail:SPT_DP2","Decision point 2","-37.83029086","144.88612518","","3","vic:rail:SPT","","Level -1",""
"vic:rail:SPT_EN1","Hope St","-37.83060941","144.88579795","","2","vic:rail:SPT","1","Level 0",""
"vic:rail:SPT_EN2","Hope St","-37.83007983","144.88591533","","2","vic:rail:SPT","1","Level 0",""
"vic:rail:SPT_EN3","Hall St","-37.83011195","144.88619845","","2","vic:rail:SPT","1","Level 0",""
"vic:rail:SPT_EN4","Hall St","-37.83038114","144.88613396","","2","vic:rail:SPT","1","Level 0",""
"vic:rail:SPT_EN5","Hall St","-37.83065913","144.88605786","","2","vic:rail:SPT","1","Level 0",""
"vic:rail:SSS","Southern Cross Railway Station","-37.81866310","144.95277706","","1","","1","",""
"vic:rail:SSS_bDP1","Bourke St DP","-37.81727161","144.95256559","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_bEN1","Bourke St","-37.81711777","144.95304696","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_bEN2","Bourke St","-37.81703592","144.95300378","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_bEN3","Bourke St","-37.81687299","144.95296284","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_cCN1","C St Concourse","-37.81913575","144.95249136","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cCN2","C St Concourse","-37.81908487","144.95267453","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cDP1","Collins St DP","-37.81896173","144.95284833","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cDP2","Collins St DP","-37.81911102","144.95210580","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cDP3","Collins St DP","-37.81906053","144.95231168","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cDP4","Collins St DP","-37.81898401","144.95257507","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_cEN1","Collins St","-37.81935391","144.95259893","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_cEN2","Collins St","-37.81930263","144.95275939","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_dDP1","Docklands DP","-37.81771294","144.95099708","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_dDP2","Docklands DP","-37.81761078","144.95134070","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_dDP3","Docklands DP","-37.81784082","144.95109578","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_dDP4","Docklands DP","-37.81776331","144.95130241","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_dDP5","Docklands DP","-37.81767739","144.95154334","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_dEN1","Docklands Stadium","-37.81780649","144.95067641","","2","vic:rail:SSS","1","Level 1",""
"vic:rail:SSS_LI1","Spencer St Lift 1","-37.81884549","144.95341955","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_LI2","Bourke St Lift 2","-37.81704157","144.95281051","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_LI3","Docklands Lift","-37.81771460","144.95161047","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_LI4","Docklands Lift","-37.81780033","144.95135818","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_LI5","Docklands Lift","-37.81787784","144.95115156","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_LI6","Collins St Lift","-37.81902043","144.95259679","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_LI7","Collins St Lift","-37.81908775","144.95232228","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_LI8","Collins St Lift","-37.81914745","144.95212751","","3","vic:rail:SSS","","Level 1",""
"vic:rail:SSS_PR1","Park & Ride","-37.81525933","144.95189418","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN1","S St Concourse","-37.81876699","144.95356940","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN2","S St Concourse","-37.81839492","144.95342064","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN3","S St Concourse","-37.81819419","144.95327850","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN4","S St Concourse","-37.81798406","144.95311391","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN5","S St Concourse","-37.81778294","144.95294906","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sCN6","S St Concourse","-37.81759102","144.95279533","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_sEN1","Spencer St","-37.81889783","144.95383843","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_sEN2","Spencer St","-37.81835245","144.95356949","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_sEN3","Spencer St","-37.81813450","144.95347327","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_sEN4","Spencer St","-37.81790734","144.95336595","","2","vic:rail:SSS","1","Level 0",""
